order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit,final_sale
7535,2023-06-12,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Furniture,Bookcases,FUR-BO-10004709,5,11.5,218.5,42.5,1092.5
7536,2023-12-13,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Supplies,OFF-SU-10004231,3,0.6,29.4,-1.8000000000000043,88.19999999999999
7537,2022-06-06,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000820,2,0.3,9.7,-0.6000000000000014,19.4
7538,2022-04-12,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10001736,2,2.8,67.2,14.400000000000006,134.4
7539,2023-03-21,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Storage,OFF-ST-10003306,1,4.4,105.6,5.599999999999994,105.6
7540,2023-08-06,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Binders,OFF-BI-10003707,8,2.0,38.0,64.0,304.0
7541,2023-12-14,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Bookcases,FUR-BO-10003546,8,4.8,235.2,201.5999999999999,1881.6
7542,2022-06-11,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10000213,2,1.0,49.0,18.0,98.0
7543,2022-07-05,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Furnishings,FUR-FU-10001488,6,10.2,499.8,178.80000000000007,2998.8
7544,2023-07-10,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10004833,6,1.2,58.8,-7.200000000000017,352.79999999999995
7545,2023-05-12,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,FUR-CH-10002335,5,45.5,864.5,422.5,4322.5
7546,2023-12-28,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Technology,Phones,TEC-PH-10001128,6,14.4,705.6,633.6000000000001,4233.6
7547,2022-06-03,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Technology,Phones,TEC-PH-10004667,7,15.2,744.8,663.5999999999997,5213.599999999999
7548,2023-11-25,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10004817,5,0.3,9.7,-1.5000000000000036,48.5
7549,2022-12-12,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10004140,1,0.0,0.0,0.0,0.0
7550,2022-04-23,First Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,Furnishings,FUR-FU-10004671,3,0.4,19.6,-1.1999999999999957,58.800000000000004
7551,2022-02-08,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10002592,3,0.6,29.4,28.199999999999996,88.19999999999999
7552,2023-04-19,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10004447,6,16.6,813.4,500.39999999999986,4880.4
7553,2023-09-25,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003669,3,0.2,9.8,-0.5999999999999979,29.400000000000002
7554,2022-10-17,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000223,4,1.5,28.5,-6.0,114.0
7555,2022-03-11,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Bookcases,FUR-BO-10004467,7,10.5,339.5,346.5,2376.5
7556,2022-03-27,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10000716,5,0.8,19.2,-4.0000000000000036,96.0
7557,2023-06-17,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10003641,6,3.2,156.8,40.80000000000007,940.8000000000001
7558,2023-05-02,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10004519,3,15.0,485.0,45.0,1455.0
7559,2022-08-06,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,OFF-AP-10002518,3,21.2,508.8,116.40000000000003,1526.4
7560,2022-08-28,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10000806,3,8.5,161.5,34.5,484.5
7561,2023-07-19,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Furniture,Furnishings,FUR-FU-10003142,6,1.5,28.5,51.0,171.0
7562,2022-11-30,First Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Furniture,Chairs,FUR-CH-10000454,1,6.8,163.2,3.1999999999999886,163.2
7563,2023-11-14,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Bookcases,FUR-BO-10003894,4,8.0,192.0,8.0,768.0
7564,2022-07-22,First Class,Home Office,United States,Denver,Colorado,80219,West,Technology,Accessories,TEC-AC-10001714,2,2.4,57.6,-4.799999999999997,115.2
7565,2022-12-14,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10001190,4,22.0,418.0,32.0,1672.0
7566,2023-08-01,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,FUR-BO-10000468,1,1.5,48.5,-1.5,48.5
7567,2023-04-30,First Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10001998,3,2.5,47.5,-7.5,142.5
7568,2022-12-20,First Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10001534,4,0.4,19.6,-1.5999999999999943,78.4
7569,2023-04-26,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10003045,9,0.9,29.1,81.9,261.90000000000003
7570,2022-07-10,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10001363,4,2.0,48.0,-8.0,192.0
7571,2022-07-25,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Fasteners,OFF-FA-10002280,3,0.6,19.4,-1.8000000000000043,58.199999999999996
7572,2022-11-03,Standard Class,Corporate,United States,Newport News,Virginia,23602,South,Office Supplies,Storage,OFF-ST-10003479,5,3.8,186.2,80.99999999999994,931.0
7573,2022-10-02,Standard Class,Corporate,United States,Newport News,Virginia,23602,South,Furniture,Tables,FUR-TA-10004607,4,23.6,566.4,105.59999999999991,2265.6
7574,2022-03-16,Standard Class,Corporate,United States,Newport News,Virginia,23602,South,Office Supplies,Art,OFF-AR-10001022,1,0.0,0.0,0.0,0.0
7575,2023-07-05,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10004186,2,11.0,209.0,-2.0,418.0
7576,2023-06-12,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10000865,4,12.0,228.0,32.0,912.0
7577,2023-11-20,Second Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10000023,2,0.8,39.2,18.400000000000006,78.4
7578,2023-03-28,Second Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Phones,TEC-PH-10001750,1,1.0,49.0,-1.0,49.0
7579,2023-05-16,First Class,Home Office,United States,Omaha,Nebraska,68104,Central,Furniture,Chairs,FUR-CH-10004997,3,28.0,532.0,156.0,1596.0
7580,2022-11-27,Second Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Appliances,OFF-AP-10000275,8,131.5,2498.5,3188.0,19988.0
7581,2022-08-20,Second Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Art,OFF-AR-10004999,3,0.6,19.4,-1.8000000000000043,58.199999999999996
7582,2022-09-03,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10003816,3,8.4,411.6,94.80000000000007,1234.8000000000002
7583,2023-01-16,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10003968,2,3.9,126.1,52.19999999999999,252.2
7584,2022-03-09,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Technology,Phones,TEC-PH-10000730,7,105.0,3395.0,1715.0,23765.0
7585,2023-06-01,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,OFF-LA-10004409,5,0.4,9.6,-2.0000000000000018,48.0
7586,2022-02-26,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10000675,3,2.4,117.6,52.79999999999998,352.79999999999995
7587,2022-08-13,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10001573,4,0.2,9.8,-0.7999999999999972,39.2
7588,2023-06-25,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,OFF-BI-10001597,3,3.6,116.4,19.200000000000017,349.20000000000005
7589,2023-08-22,Standard Class,Consumer,United States,Roseville,California,95661,West,Furniture,Furnishings,FUR-FU-10001196,3,1.0,19.0,-3.0,57.0
7590,2022-04-05,Standard Class,Consumer,United States,Rockford,Illinois,61107,Central,Office Supplies,Art,OFF-AR-10004602,7,6.5,123.5,24.5,864.5
7591,2022-09-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10000260,9,2.4,57.6,-21.599999999999987,518.4
7592,2022-04-30,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10001146,2,2.8,67.2,14.400000000000006,134.4
7593,2022-07-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10000896,3,0.4,9.6,-1.200000000000001,28.799999999999997
7594,2023-04-21,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10000309,3,17.8,872.2,426.60000000000014,2616.6000000000004
7595,2022-11-10,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,OFF-BI-10001989,7,4.5,145.5,178.5,1018.5
7596,2023-03-30,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,OFF-BI-10001036,4,1.6,38.4,-6.400000000000006,153.6
7597,2022-08-08,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10002103,3,4.6,225.4,76.20000000000002,676.2
7598,2022-11-01,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10001473,2,0.5,9.5,-1.0,19.0
7599,2023-11-28,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10000411,3,2.0,38.0,24.0,114.0
7600,2022-01-04,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,OFF-PA-10000246,5,0.8,39.2,46.000000000000014,196.0
7601,2022-05-28,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Technology,Machines,TEC-MA-10004086,5,1.5,28.5,-7.5,142.5
7602,2022-03-30,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,OFF-PA-10003039,6,3.0,147.0,42.0,882.0
7603,2022-02-07,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Technology,Accessories,TEC-AC-10004633,10,1.2,58.8,87.99999999999997,588.0
7604,2023-08-24,Standard Class,Corporate,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10000289,2,0.5,9.5,-1.0,19.0
7605,2023-02-20,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10003247,3,1.2,28.8,-3.599999999999998,86.4
7606,2023-10-30,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002191,2,0.5,9.5,-1.0,19.0
7607,2023-12-07,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001496,9,52.0,1248.0,702.0,11232.0
7608,2023-05-04,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10000585,2,10.4,249.6,19.19999999999999,499.2
7609,2023-12-02,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10001166,4,1.5,28.5,-6.0,114.0
7610,2022-12-23,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003651,7,1.0,19.0,-7.0,133.0
7611,2022-03-30,First Class,Consumer,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,OFF-PA-10001800,3,0.4,19.6,-1.1999999999999957,58.800000000000004
7612,2023-12-29,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Paper,OFF-PA-10000791,2,0.3,9.7,-0.6000000000000014,19.4
7613,2022-08-25,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Fasteners,OFF-FA-10000134,1,0.4,9.6,-0.40000000000000036,9.6
7614,2023-08-12,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Art,OFF-AR-10001149,2,0.3,9.7,-0.6000000000000014,19.4
7615,2023-05-25,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000010,3,0.4,9.6,-1.200000000000001,28.799999999999997
7616,2023-05-17,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Binders,OFF-BI-10000201,9,0.3,9.7,-2.7000000000000064,87.3
7617,2022-08-06,Standard Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Paper,OFF-PA-10001776,2,0.6,19.4,-1.2000000000000028,38.8
7618,2023-10-30,Standard Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Binders,OFF-BI-10003656,5,34.0,646.0,430.0,3230.0
7619,2023-11-05,First Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Tables,FUR-TA-10001539,1,3.8,186.2,36.19999999999999,186.2
7620,2022-08-01,First Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10004100,5,2.8,67.2,36.000000000000014,336.0
7621,2022-08-30,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10001580,5,16.2,523.8,318.9999999999998,2619.0
7622,2022-02-20,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10002335,4,29.2,700.8,43.19999999999982,2803.2
7623,2022-04-22,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10004707,3,0.5,9.5,-1.5,28.5
7624,2023-12-14,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Appliances,OFF-AP-10000576,1,2.0,38.0,-2.0,38.0
7625,2022-05-23,Second Class,Home Office,United States,Detroit,Michigan,48234,Central,Office Supplies,Appliances,OFF-AP-10001394,5,17.0,833.0,515.0,4165.0
7626,2023-12-17,Second Class,Home Office,United States,Detroit,Michigan,48234,Central,Furniture,Furnishings,FUR-FU-10003724,9,4.0,76.0,54.0,684.0
7627,2023-09-04,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Appliances,OFF-AP-10002867,6,16.5,313.5,321.0,1881.0
7628,2023-02-18,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Accessories,TEC-AC-10002718,2,1.0,19.0,-2.0,38.0
7629,2023-04-19,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Labels,OFF-LA-10003121,5,0.4,19.6,-1.999999999999993,98.0
7630,2023-09-15,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Office Supplies,Envelopes,OFF-EN-10002230,5,13.6,326.4,131.9999999999999,1632.0
7631,2022-02-24,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Technology,Phones,TEC-PH-10001819,7,5.0,245.0,105.0,1715.0
7632,2023-07-28,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Furniture,Chairs,FUR-CH-10002304,7,5.2,124.8,103.59999999999998,873.6
7633,2023-10-11,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10002602,8,24.2,1185.8,1086.3999999999996,9486.4
7634,2023-12-06,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10002414,1,0.2,9.8,-0.1999999999999993,9.8
7635,2022-03-23,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Art,OFF-AR-10003696,1,0.6,29.4,-0.6000000000000014,29.4
7636,2023-01-24,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10004495,1,6.0,294.0,54.0,294.0
7637,2022-10-12,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10001270,3,5.2,254.8,44.400000000000034,764.4000000000001
7638,2023-11-28,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10001615,3,1.8,58.2,-5.3999999999999915,174.60000000000002
7639,2023-08-05,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Envelopes,OFF-EN-10003286,7,1.8,58.2,57.40000000000002,407.40000000000003
7640,2023-12-07,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,Bookcases,FUR-BO-10003660,2,17.6,422.4,84.79999999999995,844.8
7641,2022-08-01,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10002764,6,3.5,66.5,39.0,399.0
7642,2023-05-10,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Technology,Machines,TEC-MA-10001695,6,14.0,686.0,396.0,4116.0
7643,2023-12-24,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002824,4,1.0,19.0,-4.0,76.0
7644,2022-09-25,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002571,4,0.4,9.6,-1.6000000000000014,38.4
7645,2023-07-13,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Technology,Accessories,TEC-AC-10001553,5,3.5,66.5,32.5,332.5
7646,2022-10-13,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10003973,3,44.5,845.5,196.5,2536.5
7647,2022-09-14,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Machines,TEC-MA-10002073,2,65.0,1235.0,150.0,2470.0
7648,2023-06-10,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10003529,2,0.0,0.0,0.0,0.0
7649,2023-10-23,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10000309,4,54.0,1296.0,264.0,5184.0
7650,2023-10-01,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Furniture,Tables,FUR-TA-10004154,9,62.0,1488.0,252.0,13392.0
7651,2022-05-23,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Office Supplies,Envelopes,OFF-EN-10003286,3,1.0,19.0,-3.0,57.0
7652,2022-10-23,First Class,Consumer,United States,Dallas,Texas,75081,Central,Technology,Accessories,TEC-AC-10001552,3,2.4,117.6,52.79999999999998,352.79999999999995
7653,2022-02-14,First Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Storage,OFF-ST-10002790,2,4.8,115.2,10.400000000000006,230.4
7654,2023-01-27,Standard Class,Corporate,United States,Huntsville,Alabama,35810,South,Office Supplies,Art,OFF-AR-10003217,4,1.0,19.0,-4.0,76.0
7655,2022-11-24,Second Class,Consumer,United States,Las Vegas,Nevada,89115,West,Furniture,Furnishings,FUR-FU-10002813,4,2.4,77.6,30.399999999999977,310.4
7656,2022-04-19,Second Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10003848,4,0.6,29.4,-2.4000000000000057,117.6
7657,2023-10-06,Same Day,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10000240,2,4.4,105.6,11.199999999999989,211.2
7658,2023-06-03,Same Day,Home Office,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10004091,4,7.6,182.4,49.60000000000002,729.6
7659,2022-01-30,First Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Binders,OFF-BI-10001071,4,3.2,76.8,27.19999999999999,307.2
7660,2022-08-13,Standard Class,Corporate,United States,Fremont,Nebraska,68025,Central,Office Supplies,Binders,OFF-BI-10003676,5,2.5,47.5,37.5,237.5
7661,2022-12-29,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,FUR-FU-10004864,3,2.4,77.6,22.799999999999983,232.79999999999998
7662,2022-10-20,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10003708,7,0.4,9.6,-2.8000000000000025,67.2
7663,2022-12-21,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10002067,5,3.0,97.0,85.0,485.0
7664,2022-06-15,Standard Class,Consumer,United States,Asheville,North Carolina,28806,South,Office Supplies,Art,OFF-AR-10003158,5,1.0,19.0,-5.0,95.0
7665,2022-03-29,Standard Class,Corporate,United States,Bossier City,Louisiana,71111,South,Furniture,Furnishings,FUR-FU-10000193,4,6.5,123.5,14.0,494.0
7666,2022-07-20,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Binders,OFF-BI-10000977,1,0.6,29.4,-0.6000000000000014,29.4
7667,2022-08-05,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Copiers,TEC-CO-10001449,9,216.0,5184.0,7776.0,46656.0
7668,2023-08-04,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,OFF-ST-10000136,3,3.6,116.4,49.20000000000002,349.20000000000005
7669,2022-08-17,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10000743,6,1.6,38.4,50.39999999999999,230.39999999999998
7670,2023-12-17,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10001019,3,2.4,57.6,-7.199999999999996,172.8
7671,2023-08-02,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Technology,Accessories,TEC-AC-10003095,2,10.4,249.6,19.19999999999999,499.2
7672,2023-08-07,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Bookcases,FUR-BO-10002916,1,6.8,163.2,13.199999999999989,163.2
7673,2023-03-03,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Furnishings,FUR-FU-10002506,3,2.0,38.0,24.0,114.0
7674,2022-11-18,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10003823,5,4.5,145.5,77.5,727.5
7675,2023-08-05,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Tables,FUR-TA-10004619,4,13.5,436.5,226.0,1746.0
7676,2022-10-27,Second Class,Consumer,United States,Rancho Cucamonga,California,91730,West,Office Supplies,Appliances,OFF-AP-10001271,3,7.5,142.5,7.5,427.5
7677,2023-10-19,Same Day,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,TEC-AC-10002331,3,0.6,19.4,-1.8000000000000043,58.199999999999996
7678,2023-06-02,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10003228,4,4.0,196.0,144.0,784.0
7679,2023-03-19,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10002586,3,0.5,9.5,-1.5,28.5
7680,2022-01-29,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Accessories,TEC-AC-10002049,4,67.6,1622.4,889.6000000000004,6489.6
7681,2022-01-11,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Bookcases,FUR-BO-10000362,2,10.2,329.8,39.60000000000002,659.6
7682,2023-06-15,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Chairs,FUR-CH-10004218,6,24.4,585.6,273.60000000000014,3513.6000000000004
7683,2023-11-30,First Class,Home Office,United States,Midland,Michigan,48640,Central,Office Supplies,Appliances,OFF-AP-10003779,1,3.8,186.2,36.19999999999999,186.2
7684,2023-12-31,First Class,Home Office,United States,Midland,Michigan,48640,Central,Office Supplies,Binders,OFF-BI-10003527,3,114.3,3695.7,1607.0999999999995,11087.099999999999
7685,2022-05-20,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,OFF-BI-10002897,9,1.2,28.8,-10.799999999999994,259.2
7686,2022-08-01,Standard Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10002584,1,31.5,598.5,68.5,598.5
7687,2022-02-24,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Furniture,Tables,FUR-TA-10001095,9,47.1,1522.9,746.1000000000008,13706.1
7688,2023-04-19,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,OFF-BI-10004002,1,0.8,19.2,-0.8000000000000007,19.2
7689,2023-09-04,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Technology,Accessories,TEC-AC-10004518,8,4.8,155.2,201.5999999999999,1241.6
7690,2023-10-30,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Office Supplies,Appliances,OFF-AP-10002191,3,9.0,171.0,93.0,513.0
7691,2023-03-28,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Furniture,Tables,FUR-TA-10004575,3,43.5,826.5,379.5,2479.5
7692,2022-03-28,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Office Supplies,Paper,OFF-PA-10003177,2,0.4,9.6,-0.8000000000000007,19.2
7693,2022-09-27,Standard Class,Consumer,United States,Brentwood,California,94513,West,Office Supplies,Labels,OFF-LA-10003923,6,3.6,86.4,38.400000000000034,518.4000000000001
7694,2022-05-18,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Phones,TEC-PH-10001051,4,12.8,307.2,108.79999999999995,1228.8
7695,2022-04-22,Same Day,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004754,7,3.4,166.6,116.19999999999996,1166.2
7696,2022-03-19,First Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10000357,5,6.4,153.6,17.99999999999997,768.0
7697,2022-09-09,First Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10001787,4,0.4,9.6,-1.6000000000000014,38.4
7698,2023-05-06,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Technology,Copiers,TEC-CO-10002313,2,24.0,1176.0,292.0,2352.0
7699,2022-08-12,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Storage,OFF-ST-10002790,1,3.5,66.5,6.5,66.5
7700,2023-07-12,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Supplies,OFF-SU-10001664,3,0.9,29.1,27.300000000000004,87.30000000000001
7701,2022-02-05,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Fasteners,OFF-FA-10001332,6,0.4,19.6,-2.3999999999999915,117.60000000000001
7702,2023-12-30,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Furniture,Tables,FUR-TA-10003473,2,15.9,514.1,68.20000000000005,1028.2
7703,2022-06-08,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Paper,OFF-PA-10000605,2,0.5,9.5,-1.0,19.0
7704,2022-07-11,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Phones,TEC-PH-10002170,3,8.4,201.6,64.79999999999998,604.8
